     39.85      50.00      74.83
     55.30      75.00     112.00
     53.20      75.00     112.03
     37.83      50.00      74.87
      4.88      25.00      37.68
      0.50      12.50      19.09
      2.69      12.50      19.09
     11.46      25.00      37.68
     77.85     100.00     149.28
    147.15     150.00     223.72
    200.84     200.00     298.07
    223.70     212.50     316.73
    262.35     250.00     372.54
    258.79     262.50     391.27
    202.46     200.00     298.36
    107.64     112.50     168.06
     67.22      75.00     112.20
     11.61      25.00      37.74
      0.50      12.50      19.12
      0.50      12.50      19.12
      0.50       0.00       0.50
      0.50      12.50      19.12
      0.50      12.50      19.11
      0.50      12.50      19.10
      0.50       0.00       0.50
      0.50      12.50      19.09
      2.70      25.00      37.70
     26.97      37.50      56.31
     44.70      62.50      93.52
     29.23      37.50      56.32
     27.04      37.50      56.33
     24.83      37.50      56.33
     47.04      62.50      93.55
     89.38     100.00     149.38
    151.73     150.00     223.75
    223.70     212.50     316.73
    262.35     250.00     372.54
    307.93     300.00     446.90
    342.61     325.00     483.79
    359.21     350.00     520.63
    389.81     375.00     557.18
    382.95     362.50     538.28
    333.08     312.50     464.05
    358.02     350.00     519.29
    369.06     350.00     518.96
    368.38     362.50     537.30
    361.55     362.50     537.24
    356.57     350.00     518.68
    340.83     337.50     500.12
    311.96     300.00     444.60
    320.85     325.00     481.56
    322.70     312.50     463.06
    322.40     312.50     463.01
    293.68     287.50     425.96
    265.61     262.50     389.01
    287.80     275.00     407.59
    290.75     275.00     407.73
    285.36     275.00     407.90
    286.41     275.00     408.08
    305.14     287.50     426.79
    326.51     312.50     464.05
    313.96     312.50     464.15
    296.42     300.00     445.66
    248.20     237.50     353.10
    206.55     200.00     297.53
    191.20     200.00     297.53
    166.79     162.50     241.86
    133.60     137.50     204.71
     59.20      62.50      93.34
     90.13     100.00     149.09
     94.67     112.50     167.68
     85.99      87.50     130.57
     68.51      75.00     112.02
     53.20      75.00     112.03
     37.83      50.00      74.87
     26.85      50.00      74.87
     18.07      25.00      37.69
     18.05      12.50      19.10
     15.89      25.00      37.70
     57.96      62.50      93.52
    199.68     200.00     298.26
    402.64     387.50     577.53
    399.50     387.50     577.78
    335.07     325.00     484.83
    327.09     325.00     484.62
    358.53     350.00     521.69
    361.14     350.00     521.36
    363.06     362.50     539.44
    371.57     362.50     538.98
    162.56     162.50     242.27
     62.21      62.50      93.49
     88.26     100.00     149.16
    203.43     200.00     297.37
    232.48     225.00     334.15
    268.34     262.50     389.47
    235.94     225.00     334.01
    136.58     150.00     222.98
    173.62     175.00     260.06
    329.43     312.50     463.46
    338.68     337.50     500.12
    307.38     287.50     426.10
    300.94     300.00     444.56
    315.96     300.00     444.56
    350.30     337.50     499.90
    435.33     425.00     628.77
    470.04     462.50     684.05
    468.76     475.00     702.60
    478.24     475.00     702.75
    479.95     487.50     721.08
    470.47     462.50     684.13
    452.88     450.00     665.65
    413.52     400.00     591.87
    337.99     325.00     481.20
    243.55     237.50     351.97
    241.42     237.50     351.97
    226.49     225.00     333.51
    192.20     200.00     296.54
    170.90     175.00     259.59
    155.99     150.00     222.62
    106.40     100.00     148.55
     51.04      62.50      93.00
     91.66      87.50     130.07
    157.97     162.50     241.08
    160.25     162.50     241.11
    160.25     150.00     222.62
    358.40     350.00     518.62
    291.56     287.50     426.33
    381.30     375.00     556.11
    459.46     450.00     667.52
    554.00     550.00     815.83
    637.14     637.50     945.44
    666.83     687.50    1019.66
    776.56     800.00    1186.56
    800.89     850.00    1259.20
    665.30     675.00    1000.16
    393.98     387.50     574.13
    265.12     262.50     388.92
    170.92     175.00     259.23
    177.74     175.00     259.31
    185.65     187.50     277.68
     81.46      87.50     129.76
     39.68      50.00      74.33
     16.92      25.00      37.40
      6.60      12.50      18.94
      0.50      12.50      18.92
      0.50      12.50      18.91
      0.50      12.50      18.93
      0.50      12.50      18.93
      0.50      12.50      18.93
      0.50      12.50      18.93
      0.50       0.00       0.50
      0.50      12.50      18.99
    163.14     162.50     241.24
    635.46     650.00     961.58
    671.50     687.50    1017.69
    737.76     762.50    1128.78
    717.84     750.00    1110.40
    667.92     687.50    1018.24
    600.01     600.00     888.71
    441.14     437.50     647.80
    337.99     337.50     499.63
    190.40     187.50     277.77
    187.58     175.00     259.20
    157.10     150.00     222.12
    121.14     125.00     185.14
     97.41     100.00     148.10
     58.35      75.00     111.25
     40.10      50.00      74.42
     27.70      37.50      55.97
     15.06      25.00      37.46
      0.50      12.50      18.99
      0.50      12.50      18.99
      2.59      25.00      37.48
      6.77      25.00      37.48
      2.59      25.00      37.48
     85.54     100.00     148.61
    403.80     400.00     593.15
    507.42     500.00     741.63
    526.00     525.00     778.69
    566.09     562.50     834.45
    561.15     575.00     852.80
    588.27     587.50     871.33
    517.17     512.50     760.24
    406.35     400.00     593.21
    361.38     350.00     519.12
    144.55     137.50     204.35
     32.39      50.00      74.59
      6.85      25.00      37.53
      0.50      12.50      19.01
      0.50      12.50      19.00
      0.50      12.50      19.01
      0.50      12.50      19.01
      0.50      12.50      19.01
      0.50      12.50      19.02
      0.50      12.50      19.03
      0.50      12.50      19.02
      0.50      12.50      19.02
      0.50      12.50      19.02
      0.50       0.00       0.50
      0.50      12.50      19.04
      0.50       0.00       0.50
     15.59      12.50      19.06
    146.16     150.00     223.15
    240.52     237.50     352.92
    320.53     312.50     464.15
    446.92     437.50     649.55
    371.29     375.00     556.65
    223.39     225.00     334.08
    148.30     162.50     241.26
    203.61     200.00     296.66
    246.88     237.50     351.82
    196.73     187.50     277.77
    137.00     150.00     222.26
    132.55     137.50     203.76
    167.03     175.00     259.28
    212.10     212.50     314.77
    173.03     162.50     240.77
    170.60     162.50     240.72
    151.56     162.50     240.69
    161.74     162.50     240.64
    152.78     150.00     222.10
    155.01     150.00     222.12
    211.10     212.50     314.60
    334.34     325.00     481.30
    440.60     437.50     648.08
    626.50     625.00     926.31
    709.96     737.50    1092.61
    760.06     800.00    1185.16
    758.88     787.50    1166.15
    682.50     700.00    1036.07
    675.29     687.50    1017.58
    618.01     625.00     924.82
    574.96     587.50     869.36
    545.17     562.50     832.30
    534.32     537.50     795.50
    503.94     500.00     740.27
    484.41     475.00     703.44
    572.09     575.00     851.61
    545.31     550.00     814.69
    484.02     487.50     722.17
    449.69     437.50     648.15
    458.79     450.00     666.66
    391.46     387.50     574.07
    360.55     362.50     537.07
    354.08     337.50     500.17
    399.78     400.00     592.83
    409.21     400.00     592.96
    461.24     450.00     667.44
    591.45     600.00     890.33
    719.82     737.50    1094.84
    763.89     800.00    1187.58
    799.90     837.50    1243.63
    775.70     800.00    1188.09
    722.36     737.50    1095.31
    680.60     700.00    1038.97
    641.14     650.00     964.59
    605.91     625.00     927.41
    594.74     612.50     908.97
    453.96     450.00     668.09
    283.64     275.00     408.34
    217.10     212.50     315.62
    179.78     187.50     278.51
     89.71     100.00     148.60
     50.95      62.50      92.98
     25.39      37.50      55.92
      4.64      25.00      37.44
      0.50      12.50      18.97
      0.50      12.50      18.97
      0.50      12.50      18.98
      0.50      12.50      18.97
      0.50      12.50      18.98
      0.50      12.50      19.01
      2.66      25.00      37.63
    232.13     225.00     334.83
    435.45     425.00     632.15
    366.60     362.50     539.67
    451.43     450.00     670.03
    484.01     487.50     725.74
    425.38     425.00     632.76
    238.25     237.50     353.67
    109.90     112.50     167.67
     46.03      62.50      93.31
     15.41      25.00      37.56
      0.50      12.50      19.03
      0.50       0.00       0.50
      0.50      12.50      18.99
      0.50       0.00       0.50
      0.50      12.50      19.00
      0.50      12.50      18.96
      0.50      12.50      18.96
      0.50      12.50      18.97
      0.50      12.50      18.97
      0.50       0.00       0.50
      0.50      12.50      18.98
      0.50      12.50      18.99
      0.50       0.00       0.50
      0.50      12.50      19.02
      0.50      12.50      19.04
      0.50      12.50      19.07
    156.46     162.50     242.38
    601.89     612.50     911.12
    818.17     862.50    1280.46
    640.61     650.00     964.90
    436.89     425.00     630.87
    387.42     375.00     556.41
    384.88     375.00     556.35
    393.26     375.00     556.29
    363.56     350.00     519.12
    216.24     212.50     315.11
    144.66     137.50     204.03
    281.63     275.00     407.64
    303.09     287.50     426.10
    182.30     175.00     259.36
    124.64     125.00     185.38
    110.12     125.00     185.42
     99.67     112.50     166.97
    144.66     137.50     204.03
    133.81     137.50     203.98
    144.80     150.00     222.53
    191.32     200.00     296.76
    249.82     237.50     352.65
    312.62     300.00     445.80
    526.53     525.00     780.36
    696.34     725.00    1077.10
    661.65     662.50     984.72
    459.50     462.50     687.96
    234.23     237.50     353.75
    151.19     162.50     242.22
    133.22     137.50     205.03
     66.62      75.00     112.08
      9.29      12.50      19.10
      0.50      12.50      19.10
      0.50      12.50      19.09
      0.50      12.50      19.09
      0.50      12.50      19.09
      0.50       0.00       0.50
      0.50      12.50      19.08
      0.50       0.00       0.50
      0.50      12.50      19.07
      0.50      12.50      19.07
      0.50       0.00       0.50
      0.50      12.50      19.06
      0.50      12.50      19.06
      0.50      12.50      19.06
      0.50      12.50      19.07
     74.69      87.50     130.50
     13.52      25.00      37.64
    210.55     212.50     315.99
    238.99     237.50     353.03
    251.66     250.00     371.46
    244.21     237.50     352.80
    125.78     125.00     185.94
     64.88      62.50      93.20
     32.60      50.00      74.64
     45.36      50.00      74.63
     19.67      25.00      37.56
      0.50      12.50      19.03
      0.50      12.50      19.03
      0.50       0.00       0.50
      0.50      12.50      19.03
      0.50      12.50      19.04
      0.50      12.50      19.04
     53.45      62.50      93.06
     61.28      62.50      92.95
     98.17     100.00     148.23
    114.24     125.00     185.02
    113.36     112.50     166.45
    145.62     150.00     221.59
    143.16     150.00     221.52
    142.60     150.00     221.43
    234.41     212.50     313.38
    236.68     225.00     331.78
    222.64     225.00     331.82
    153.20     162.50     239.89
     93.97     100.00     147.86
     40.90      50.00      74.17
      8.57      25.00      37.34
      8.60      25.00      37.35
     14.64      25.00      37.34
      2.52      12.50      18.92
     93.97     112.50     166.27
    204.50     200.00     295.10
    134.74     150.00     221.48
    126.36     137.50     203.04
    146.52     150.00     221.40
    150.28     150.00     221.36
    208.97     187.50     276.48
    261.34     237.50     349.88
    243.95     225.00     331.35
    296.85     275.00     404.79
    424.35     400.00     588.30
    433.32     412.50     606.73
    502.34     487.50     716.80
    564.80     550.00     808.72
    609.38     612.50     900.67
    619.10     612.50     900.57
    626.13     625.00     918.64
    662.53     675.00     991.55
    625.75     625.00     918.24
    630.05     625.00     917.94
    612.50     612.50     899.49
    583.37     587.50     862.89
    546.15     537.50     789.76
    502.40     475.00     698.21
    439.71     412.50     606.47
    205.11     187.50     276.21
    148.35     125.00     184.33
    136.23     100.00     147.58
    116.15      87.50     129.19
    114.04      87.50     129.18
    194.11     162.50     239.37
    194.11     162.50     239.37
    147.91     112.50     165.91
    139.94     112.50     165.91
     89.96      62.50      92.41
     56.22      25.00      37.28
     80.18      50.00      74.05
    112.28      87.50     129.21
    148.20     112.50     165.94
    180.68     162.50     239.45
    217.15     187.50     276.21
    158.82     137.50     202.75
     78.50      62.50      92.47
     68.43      50.00      74.08
     52.45      37.50      55.69
     52.40      25.00      37.29
     36.43      12.50      18.90
     36.36      12.50      18.89
     24.31       0.00       0.50
     12.40      12.50      18.89
     18.34       0.00       0.50
     50.05      25.00      37.27
     39.98      25.00      37.25
     27.80      12.50      18.85
     27.58      12.50      18.84
     31.25      12.50      18.82
     48.25      25.00      37.12
     52.12      25.00      37.13
     53.98      37.50      55.43
     56.12      25.00      37.14
     24.07      12.50      18.87
    150.05     112.50     165.93
    371.81     350.00     514.77
    417.88     387.50     570.24
    384.77     350.00     515.49
    378.64     362.50     533.83
    239.80     212.50     313.28
    124.75     100.00     147.64
     98.40      62.50      92.46
     84.25      62.50      92.44
     84.00      62.50      92.41
     73.76      50.00      74.01
     77.88      50.00      74.02
    114.16      87.50     129.19
    128.24     100.00     147.58
    130.37     100.00     147.59
    136.50     112.50     165.98
    150.80     125.00     184.39
    173.36     162.50     239.55
    185.79     162.50     239.60
    196.05     162.50     239.63
    208.56     175.00     258.05
    206.74     187.50     276.45
    235.52     212.50     313.24
    269.25     250.00     368.51
    311.00     300.00     442.74
    484.77     487.50     720.07
    661.47     675.00     996.39
    660.24     675.00     996.18
    623.24     637.50     941.07
    416.70     425.00     627.41
    262.37     262.50     387.42
    172.88     162.50     239.79
    114.61      87.50     129.25
     72.50      62.50      92.47
     68.64      62.50      92.49
     54.45      25.00      37.30
     46.50      25.00      37.30
     42.46      25.00      37.30
     72.50      50.00      74.09
     66.17      50.00      74.05
     66.10      50.00      74.04
     54.18      25.00      37.28
     74.06      50.00      74.04
     69.94      50.00      74.02
     73.98      62.50      92.40
     84.08      62.50      92.42
    192.02     162.50     239.63
    275.36     250.00     368.51
    306.84     312.50     460.76
    353.42     350.00     516.39
    401.40     387.50     571.85
    413.02     400.00     590.40
    380.88     375.00     553.54
    239.46     237.50     350.60
    138.13     125.00     184.59
     96.88      75.00     110.90
     40.54      25.00      37.31
     36.43      12.50      18.90
     20.50      12.50      18.90
     16.55      25.00      37.31
     16.47      12.50      18.90
      8.47      12.50      18.90
      8.41      12.50      18.88
      2.48      12.50      18.88
      2.48      12.50      18.88
     12.25       0.00       0.50
     16.12      12.50      18.86
     23.73      12.50      18.84
     27.49      12.50      18.83
     23.80       0.00       0.50
     12.34      12.50      18.88
     14.68      37.50      55.77
      0.50       0.00       0.50
      0.50       0.00       0.50
     93.16     100.00     148.45
    465.66     462.50     683.32
    551.65     562.50     830.41
    337.63     337.50     498.50
    245.40     237.50     350.57
    119.44     100.00     147.74
     78.73      75.00     110.89
     72.86      62.50      92.52
    104.92      87.50     129.29
    128.76     112.50     166.02
    109.73      87.50     129.14
    129.72     100.00     147.51
    109.07      75.00     110.70
    122.27      87.50     128.98
     86.30      50.00      73.89
     86.30      50.00      73.89
    113.95      75.00     110.59
    149.92     112.50     165.67
    152.19     112.50     165.71
    130.26     100.00     147.34
    146.21     112.50     165.94
    214.83     187.50     276.45
    255.50     250.00     368.59
    283.95     275.00     405.62
    418.98     412.50     608.38
    493.53     487.50     719.06
    524.40     525.00     774.33
    399.86     400.00     589.96
    220.17     212.50     313.38
    189.10     175.00     258.16
    207.36     187.50     276.54
    200.08     175.00     258.00
    140.64     112.50     166.00
    207.53     187.50     276.27
    279.33     250.00     367.91
    364.50     337.50     495.97
    456.32     437.50     642.50
    465.43     437.50     642.36
    405.24     362.50     532.09
    293.90     262.50     385.20
    391.35     362.50     531.81
    412.23     387.50     568.20
    341.75     300.00     439.87
    278.21     237.50     348.37
    391.74     362.50     532.15
    378.12     337.50     495.92
    384.68     362.50     533.19
    408.50     387.50     570.36
    511.88     500.00     735.97
    542.84     537.50     791.21
    464.00     437.50     644.31
    242.31     225.00     331.71
    124.75     100.00     147.64
     26.27      12.50      18.88
      2.47      12.50      18.88
      0.50      25.00      37.25
      0.50      25.00      37.25
      0.50      25.00      37.23
      0.50      12.50      18.85
     10.17      12.50      18.84
     31.19      12.50      18.82
     55.60      37.50      55.40
     66.79      37.50      55.38
     68.90      37.50      55.40
     68.90      50.00      73.69
     74.37      37.50      55.38
     88.95      62.50      91.89
     83.66      62.50      91.92
     48.80      25.00      37.17
     69.45      37.50      55.61
    257.27     225.00     331.24
    365.30     337.50     496.99
    516.50     500.00     736.05
    613.51     612.50     901.35
    586.31     575.00     846.10
    351.72     325.00     478.76
    152.80     125.00     184.39
    105.86      62.50      92.41
     59.60      37.50      55.61
     33.85      12.50      18.86
     29.66      12.50      18.85
     33.21      12.50      18.83
     27.58      12.50      18.84
     17.96       0.00       0.50
     19.86       0.00       0.50
     19.86      12.50      18.84
     23.68      12.50      18.83
     35.10      12.50      18.82
     46.48      37.50      55.44
     48.40      25.00      37.13
     44.66      37.50      55.46
     40.90      25.00      37.15
     21.88       0.00       0.50
      0.50      25.00      37.27
      0.50      12.50      18.90
      0.50      12.50      18.92
      0.50       0.00       0.50
    114.24     112.50     166.59
    180.59     175.00     258.75
     73.65      87.50     129.46
     22.63      37.50      55.73
      0.50      12.50      18.90
      0.50      25.00      37.31
      0.50      25.00      37.29
      0.50      12.50      18.88
      0.50      25.00      37.25
      0.50      25.00      37.23
      0.50      25.00      37.25
      0.50      25.00      37.29
     86.67      62.50      92.49
    138.78     112.50     166.02
    100.20      75.00     110.82
     50.05      37.50      55.64
     34.23      12.50      18.89
     20.32       0.00       0.50
     22.30      12.50      18.88
     70.50      50.00      74.09
     90.86      75.00     110.90
     62.93      75.00     110.94
    195.76     200.00     295.01
    220.17     212.50     313.38
    218.14     212.50     313.38
    273.59     250.00     368.55
    277.12     237.50     350.11
    251.72     225.00     331.60
    103.21     100.00     147.72
     42.58      37.50      55.71
     64.50      37.50      55.70
    217.15     200.00     294.56
    320.09     287.50     422.98
    229.64     212.50     312.97
    289.08     250.00     367.87
    339.51     300.00     441.21
    424.19     400.00     587.66
    405.71     375.00     551.02
    425.35     400.00     587.53
    411.68     375.00     550.72
    407.63     375.00     550.43
    420.08     400.00     587.34
    292.74     250.00     367.56
    345.19     312.50     459.47
    472.39     450.00     661.70
    502.26     487.50     717.11
    792.00     825.00    1211.26
    884.50     950.00    1393.80
    858.71     925.00    1357.28
    892.45     962.50    1412.28
    774.10     812.50    1191.75
    701.59     712.50    1045.59
    481.74     462.50     679.55
    464.18     437.50     642.78
    358.86     325.00     477.72
    375.48     350.00     514.71
    427.56     400.00     588.17
    440.58     425.00     624.90
    380.64     350.00     514.88
    559.06     550.00     808.46
    511.50     487.50     716.96
    339.47     300.00     442.07
    190.57     162.50     239.71
    145.51     125.00     184.49
    183.96     162.50     239.63
    385.94     362.50     533.08
    414.19     387.50     569.68
    389.97     350.00     514.77
    433.74     400.00     588.49
    435.16     412.50     607.65
    386.64     387.50     571.48
    383.59     375.00     553.30
    428.90     425.00     627.34
    471.03     462.50     682.80
    230.55     237.50     350.49
    117.43     100.00     147.74
     93.05      75.00     110.93
    101.40     112.50     166.14
     70.71      62.50      92.50
     54.23      37.50      55.67
     56.11      37.50      55.65
     68.23      37.50      55.67
    100.70      75.00     110.88
     92.78      75.00     110.89
    117.20     112.50     166.09
    107.03     100.00     147.69
    107.24     100.00     147.72
    101.10      87.50     129.32
     80.74      75.00     110.89
    172.37     150.00     221.33
    154.02     125.00     184.55
    146.52     150.00     221.40
    216.59     212.50     313.79
    370.10     362.50     535.45
    466.97     462.50     683.54
    478.17     475.00     702.38
    479.95     475.00     702.68
    458.45     462.50     684.27
    396.40     400.00     591.87
    345.88     337.50     499.52
    384.26     375.00     554.79
    449.90     437.50     647.10
    388.89     387.50     573.27
    391.02     387.50     573.27
    405.72     400.00     592.00
    423.26     412.50     610.48
    389.98     387.50     573.45
    349.82     350.00     517.89
    249.01     237.50     351.48
    158.43     150.00     222.00
    114.57     112.50     166.64
    173.19     175.00     259.25
    259.29     250.00     369.87
    553.19     550.00     809.51
    602.91     600.00     882.01
    601.15     600.00     881.72
    623.92     625.00     917.94
    669.62     687.50    1008.92
    665.54     675.00     990.69
    739.11     762.50    1118.56
    803.90     850.00    1246.86
    891.28     962.50    1410.59
    847.48     912.50    1336.03
    782.71     825.00    1207.57
    673.15     687.50    1006.50
    637.36     637.50     933.14
    565.32     550.00     805.04
    590.30     575.00     841.33
    525.05     500.00     731.50
    321.38     287.50     420.69
    319.14     287.50     420.64
    323.84     275.00     402.29
    283.70     250.00     365.56
    267.74     237.50     347.23
    280.92     250.00     365.44
    247.60     212.50     310.63
    232.13     200.00     292.36
    238.58     200.00     292.23
    194.15     162.50     237.63
    286.70     250.00     365.96
    366.78     337.50     494.30
    460.08     425.00     622.73
    577.60     562.50     824.22
    572.20     562.50     824.31
    563.94     550.00     806.36
    567.93     550.00     806.36
    403.25     362.50     532.09
    273.50     237.50     348.79
    245.00     212.50     312.06
    226.24     200.00     293.60
    143.02     112.50     165.32
    132.57     112.50     165.21
    109.14      87.50     128.58
     97.20      75.00     110.23
    100.56      75.00     110.19
    100.88      75.00     110.22
    102.78      75.00     110.22
    103.79      75.00     110.13
    105.44      75.00     110.10
    114.33      87.50     128.30
    116.44      87.50     128.33
    121.79      87.50     128.30
    118.31      87.50     128.33
     92.47      75.00     110.35
     90.66      62.50      92.27
    233.33     200.00     294.30
    397.69     375.00     551.02
    535.27     525.00     770.73
    533.34     512.50     752.80
    485.67     462.50     679.85
    383.04     350.00     514.94
    256.02     237.50     349.70
    181.04     162.50     239.50
    154.81     137.50     202.75
    134.63     125.00     184.37
    112.50      87.50     129.23
     78.11      62.50      92.42
     53.91      25.00      37.26
     35.78      25.00      37.22
     37.17      12.50      18.83
     40.86      25.00      37.15
     52.07      25.00      37.12
     70.58      37.50      55.38
     88.95      75.00     110.15
    108.73      87.50     128.30
    121.27      87.50     128.24
    107.55      87.50     128.38
     71.10      50.00      73.72
     31.70      12.50      18.85
     42.42      25.00      37.29
    305.00     275.00     405.09
    574.68     562.50     827.27
    709.82     725.00    1065.19
    636.42     637.50     936.90
    442.31     425.00     625.17
    286.50     262.50     386.12
    178.70     137.50     202.49
    167.78     137.50     202.36
    127.51     100.00     147.24
     80.45      50.00      73.89
     75.36      50.00      73.97
     71.49      50.00      73.97
     71.78      50.00      74.01
    125.74     100.00     147.51
    145.62     112.50     165.87
    235.79     200.00     294.37
    279.38     237.50     349.32
    275.12     237.50     349.28
    250.74     212.50     312.56
    206.84     175.00     257.55
    200.68     175.00     257.52
    214.34     175.00     257.49
    184.83     150.00     220.85
    170.95     137.50     202.51
    161.20     125.00     184.19
    123.51      87.50     129.12
     73.76      50.00      74.01
     57.80      25.00      37.25
     65.64      50.00      73.98
     65.64      50.00      73.98
     91.21      62.50      92.33
     91.21      75.00     110.69
     73.39      50.00      73.97
     47.78      25.00      37.24
     26.14      25.00      37.25
     20.22      12.50      18.88
     16.28      12.50      18.88
     20.24       0.00       0.50
     18.28      12.50      18.88
      6.43      12.50      18.88
      0.50      12.50      18.89
      0.50      25.00      37.29
      0.50      12.50      18.90
      0.50      25.00      37.30
      0.50      25.00      37.30
      0.50      25.00      37.30
      0.50      25.00      37.31
      0.50      12.50      18.90
     10.51      12.50      18.90
     30.62      50.00      74.12
     34.67      50.00      74.13
     24.64      37.50      55.73
     12.57      12.50      18.91
      6.54      25.00      37.33
      0.50      12.50      18.91
      2.51      12.50      18.91
      2.51      12.50      18.91
      0.50       0.00       0.50
      0.50      12.50      18.91
      0.50       0.00       0.50
      0.50      12.50      18.91
      0.50      12.50      18.90
      0.50       0.00       0.50
      0.50      12.50      18.91
      0.50      12.50      18.91
      0.50      12.50      18.90
      0.50      12.50      18.90
      0.50       0.00       0.50
      0.50       0.00       0.50
      0.50       0.00       0.50
      0.50      12.50      18.92
     39.18      50.00      74.23
     80.06      87.50     129.51
     96.66     100.00     147.98
     96.47     100.00     147.94
     86.10     100.00     147.91
     51.15      62.50      92.60
     24.74      37.50      55.76
      8.56      25.00      37.33
      0.50       0.00       0.50
      0.50      12.50      18.90
      0.50       0.00       0.50
      0.50      12.50      18.91
      0.50      12.50      18.90
      0.50      25.00      37.31
      0.50      12.50      18.89
      0.50      25.00      37.27
      0.50      25.00      37.27
      0.50      25.00      37.27
      0.50      25.00      37.28
      0.50      25.00      37.28
      0.50      25.00      37.29
      0.50      25.00      37.29
      0.50      25.00      37.30
      0.50       0.00       0.50
     42.54      25.00      37.31
    192.88     162.50     239.47
    225.17     200.00     294.56
    223.17     200.00     294.56
    196.50     162.50     239.42
    142.07     112.50     165.93
    110.06      75.00     110.81
     97.81      75.00     110.77
     63.80      37.50      55.63
     39.98      12.50      18.88
     24.19      12.50      18.88
     14.30       0.00       0.50
      4.44      25.00      37.26
      0.50      25.00      37.26
      0.50      25.00      37.26
      0.50      12.50      18.88
      0.50      25.00      37.25
      0.50      12.50      18.87
      0.50      25.00      37.25
      0.50      25.00      37.25
      0.50      12.50      18.88
      0.50      25.00      37.27
      0.50      25.00      37.29
     24.40      12.50      18.89
    116.27      87.50     129.21
    176.85     150.00     221.12
    236.14     212.50     313.04
    279.26     250.00     368.19
    267.40     250.00     368.23
    234.12     212.50     313.04
    205.32     175.00     257.89
    174.67     150.00     221.09
    156.34     112.50     165.96
    142.07     100.00     147.56
    124.00     100.00     147.55
    109.95      87.50     129.16
    107.74      75.00     110.77
    109.51      75.00     110.75
    105.44      75.00     110.74
    107.31      75.00     110.72
    103.36      75.00     110.72
     75.66      50.00      74.00
     51.93      25.00      37.26
     53.91      37.50      55.63
     55.83      37.50      55.62
     53.80      25.00      37.25
     45.99      25.00      37.26
     36.10      12.50      18.88
     46.04      25.00      37.26
     56.05      37.50      55.65
     79.86      62.50      92.39
     76.04      50.00      74.04
     82.01      62.50      92.41
     65.97      50.00      74.02
     34.06      12.50      18.88
      6.40      12.50      18.87
      0.50      25.00      37.24
      0.50      25.00      37.23
      0.50      25.00      37.22
      0.50      25.00      37.22
      0.50      25.00      37.23
      0.50      25.00      37.23
      0.50      25.00      37.23
      0.50      25.00      37.22
      0.50      25.00      37.22
      0.50      12.50      18.85
      2.44      25.00      37.20
      8.24       0.00       0.50
     15.96       0.00       0.50
     17.89      12.50      18.84
     19.82       0.00       0.50
     12.14      12.50      18.85
      4.40      25.00      37.21
      0.50      25.00      37.24
      0.50      25.00      37.27
      0.50      25.00      37.29
      0.50      25.00      37.29
      0.50      25.00      37.27
      0.50      12.50      18.88
      0.50      25.00      37.24
      0.50      25.00      37.21
      0.50      12.50      18.85
      4.37      12.50      18.84
      0.50      25.00      37.23
      0.50      12.50      18.88
      0.50      25.00      37.28
      0.50      25.00      37.29
      0.50      12.50      18.88
      0.50      25.00      37.22
      0.50      25.00      37.23
      0.50      25.00      37.21
      0.50      25.00      37.20
      0.50      12.50      18.85
      0.50      25.00      37.24
      0.50      25.00      37.28
      0.50      25.00      37.31
      0.50      12.50      18.92
      0.50      12.50      18.94
      0.50       0.00       0.50
     53.96      50.00      74.31
    252.06     237.50     350.64
    120.03     125.00     184.61
     22.37       0.00       0.50
      0.50      25.00      37.26
      0.50      25.00      37.29
      0.50      12.50      18.90
      0.50      25.00      37.31
      0.50      25.00      37.29
      0.50      25.00      37.27
      0.50      25.00      37.26
      0.50      25.00      37.25
      0.50      25.00      37.24
      0.50      12.50      18.87
      0.50      25.00      37.24
      0.50      25.00      37.25
      0.50      25.00      37.27
      0.50      25.00      37.28
      0.50      25.00      37.29
      0.50      25.00      37.30
      0.50       0.00       0.50
      0.50      12.50      18.94
     88.62      87.50     129.92
    470.47     475.00     702.53
    493.89     487.50     721.62
    555.89     562.50     832.66
    425.17     412.50     610.09
    223.27     225.00     332.61
     82.42      87.50     129.57
     24.91      37.50      55.80
     14.61      25.00      37.33
     14.60      25.00      37.33
     45.12      62.50      92.61
     63.74      75.00     111.10
     49.22      62.50      92.62
     44.63      37.50      55.71
     40.38      25.00      37.29
     28.30      12.50      18.89
     32.12      12.50      18.88
     26.16       0.00       0.50
     35.96      12.50      18.87
     43.80      25.00      37.24
     44.24      25.00      37.28
     85.17      87.50     129.35
    141.95     150.00     221.67
    296.04     287.50     424.95
    375.38     362.50     536.32
    413.68     400.00     592.26
    491.51     475.00     704.27
    452.05     450.00     667.37
    298.79     287.50     426.10
    121.60     137.50     203.67
     27.46      37.50      55.92
      0.50      12.50      18.94
      0.50      12.50      18.91
      0.50       0.00       0.50
      0.50      12.50      18.90
      0.50      25.00      37.29
      0.50      25.00      37.25
      0.50      25.00      37.25
      0.50      25.00      37.23
      0.50      25.00      37.22
      0.50      25.00      37.25
      2.47      12.50      18.88
     43.75      25.00      37.23
     82.99      62.50      92.29
     98.60      62.50      92.28
    142.07     112.50     165.93
    245.54     237.50     350.26
    481.12     475.00     701.09
    844.01     912.50    1346.07
   1013.05    1137.50    1677.50
   1105.06    1262.50    1860.98
    995.80    1125.00    1658.89
    758.74     800.00    1179.67
    548.07     525.00     773.41
    401.59     375.00     551.92
